time,x,y,z,step,clear,rain,snow,supported,bodyClear,continuous
95.8423,0.0000,10.7447,-252.7759,0.02048,0.00000,0.00343,0.99657,True,True,True
95.8507,0.0000,10.7476,-252.7949,0.01929,0.00000,0.00337,0.99663,True,True,True
95.8598,0.0000,10.7507,-252.8148,0.02015,0.00000,0.00331,0.99669,True,True,True
95.8680,0.0000,10.7536,-252.8334,0.01878,0.00000,0.00326,0.99674,True,True,True
95.8771,0.0000,10.7567,-252.8536,0.02048,0.00000,0.00320,0.99680,True,True,True
95.8856,0.0000,10.7596,-252.8723,0.01887,0.00000,0.00314,0.99686,True,True,True
95.8948,0.0000,10.7628,-252.8928,0.02074,0.00000,0.00308,0.99692,True,True,True
95.9030,0.0000,10.7656,-252.9111,0.01850,0.00000,0.00303,0.99697,True,True,True
95.9124,0.0000,10.7688,-252.9314,0.02057,0.00000,0.00297,0.99703,True,True,True
95.9217,0.0000,10.7721,-252.9527,0.02153,0.00000,0.00291,0.99709,True,True,True
95.9302,0.0000,10.7751,-252.9717,0.01926,0.00000,0.00286,0.99714,True,True,True
95.9391,0.0000,10.7780,-252.9908,0.01935,0.00000,0.00281,0.99719,True,True,True
95.9478,0.0000,10.7811,-253.0107,0.02018,0.00000,0.00275,0.99725,True,True,True
95.9563,0.0000,10.7840,-253.0296,0.01905,0.00000,0.00270,0.99730,True,True,True
95.9665,0.0000,10.7875,-253.0520,0.02268,0.00000,0.00264,0.99736,True,True,True
95.9746,0.0000,10.7903,-253.0702,0.01844,0.00000,0.00259,0.99741,True,True,True
95.9830,0.0000,10.7932,-253.0888,0.01885,0.00000,0.00254,0.99746,True,True,True
95.9915,0.0000,10.7961,-253.1077,0.01907,0.00000,0.00249,0.99751,True,True,True
95.9998,0.0000,10.7990,-253.1262,0.01878,0.00000,0.00245,0.99755,True,True,True
96.0088,0.0000,10.8021,-253.1465,0.02049,0.00000,0.00239,0.99761,True,True,True
96.0175,0.0000,10.8050,-253.1656,0.01935,0.00000,0.00234,0.99766,True,True,True
96.0266,0.0000,10.8081,-253.1857,0.02032,0.00000,0.00229,0.99771,True,True,True
96.0353,0.0000,10.8111,-253.2050,0.01956,0.00000,0.00225,0.99775,True,True,True
96.0433,0.0000,10.8139,-253.2231,0.01828,0.00000,0.00220,0.99780,True,True,True
96.0519,0.0000,10.8169,-253.2421,0.01924,0.00000,0.00215,0.99785,True,True,True
96.0609,0.0000,10.8199,-253.2620,0.02015,0.00000,0.00211,0.99789,True,True,True
96.0695,0.0000,10.8229,-253.2812,0.01939,0.00000,0.00206,0.99794,True,True,True
96.0784,0.0000,10.8259,-253.3008,0.01981,0.00000,0.00201,0.99799,True,True,True
96.0868,0.0000,10.8289,-253.3197,0.01915,0.00000,0.00197,0.99803,True,True,True
96.0959,0.0000,10.8320,-253.3399,0.02043,0.00000,0.00192,0.99808,True,True,True
96.1044,0.0000,10.8349,-253.3589,0.01925,0.00000,0.00188,0.99812,True,True,True
96.1131,0.0000,10.8379,-253.3783,0.01969,0.00000,0.00184,0.99816,True,True,True
96.1217,0.0000,10.8408,-253.3972,0.01908,0.00000,0.00179,0.99821,True,True,True
96.1302,0.0000,10.8438,-253.4164,0.01941,0.00000,0.00175,0.99825,True,True,True
96.1389,0.0000,10.8468,-253.4356,0.01944,0.00000,0.00171,0.99829,True,True,True
96.1496,0.0000,10.8505,-253.4594,0.02406,0.00000,0.00166,0.99834,True,True,True
96.1579,0.0000,10.8533,-253.4779,0.01874,0.00000,0.00162,0.99838,True,True,True
96.1664,0.0000,10.8562,-253.4965,0.01887,0.00000,0.00158,0.99842,True,True,True
96.1747,0.0000,10.8591,-253.5150,0.01873,0.00000,0.00154,0.99846,True,True,True
96.1829,0.0000,10.8619,-253.5334,0.01859,0.00000,0.00150,0.99850,True,True,True
96.1916,0.0000,10.8649,-253.5528,0.01958,0.00000,0.00147,0.99853,True,True,True
96.2001,0.0000,10.8678,-253.5717,0.01917,0.00000,0.00143,0.99857,True,True,True
96.2092,0.0000,10.8709,-253.5919,0.02046,0.00000,0.00139,0.99861,True,True,True
96.2180,0.0000,10.8739,-253.6114,0.01973,0.00000,0.00135,0.99865,True,True,True
96.2271,0.0000,10.8770,-253.6316,0.02041,0.00000,0.00131,0.99869,True,True,True
96.2356,0.0000,10.8799,-253.6506,0.01917,0.00000,0.00128,0.99872,True,True,True
96.2448,0.0000,10.8831,-253.6710,0.02070,0.00000,0.00124,0.99876,True,True,True
96.2542,0.0000,10.8862,-253.6917,0.02090,0.00000,0.00120,0.99880,True,True,True
96.2629,0.0000,10.8892,-253.7111,0.01961,0.00000,0.00116,0.99884,True,True,True
96.2715,0.0000,10.8922,-253.7303,0.01942,0.00000,0.00113,0.99887,True,True,True
96.2802,0.0000,10.8952,-253.7498,0.01982,0.00000,0.00110,0.99890,True,True,True
96.2887,0.0000,10.8981,-253.7689,0.01924,0.00000,0.00106,0.99894,True,True,True
96.2976,0.0000,10.9011,-253.7882,0.01953,0.00000,0.00103,0.99897,True,True,True
96.3060,0.0000,10.9040,-253.8071,0.01917,0.00000,0.00100,0.99900,True,True,True
96.3164,0.0000,10.9076,-253.8302,0.02340,0.00000,0.00096,0.99904,True,True,True
96.3249,0.0000,10.9104,-253.8489,0.01884,0.00000,0.00093,0.99907,True,True,True
96.3330,0.0000,10.9133,-253.8673,0.01863,0.00000,0.00090,0.99910,True,True,True
96.3413,0.0000,10.9161,-253.8856,0.01851,0.00000,0.00087,0.99913,True,True,True
96.3496,0.0000,10.9190,-253.9041,0.01874,0.00000,0.00084,0.99916,True,True,True
96.3586,0.0000,10.9220,-253.9240,0.02016,0.00000,0.00081,0.99919,True,True,True
96.3676,0.0000,10.9251,-253.9441,0.02029,0.00000,0.00078,0.99922,True,True,True
96.3760,0.0000,10.9280,-253.9626,0.01871,0.00000,0.00076,0.99924,True,True,True
96.3846,0.0000,10.9309,-253.9819,0.01956,0.00000,0.00073,0.99927,True,True,True
96.3937,0.0000,10.9340,-254.0021,0.02044,0.00000,0.00070,0.99930,True,True,True
96.4023,0.0000,10.9370,-254.0212,0.01928,0.00000,0.00067,0.99933,True,True,True
96.4115,0.0000,10.9401,-254.0419,0.02099,0.00000,0.00065,0.99935,True,True,True
96.4200,0.0000,10.9430,-254.0606,0.01886,0.00000,0.00062,0.99938,True,True,True
96.4290,0.0000,10.9461,-254.0809,0.02055,0.00000,0.00059,0.99941,True,True,True
96.4377,0.0000,10.9491,-254.1000,0.01939,0.00000,0.00057,0.99943,True,True,True
96.4467,0.0000,10.9521,-254.1200,0.02018,0.00000,0.00054,0.99946,True,True,True
96.4549,0.0000,10.9549,-254.1384,0.01863,0.00000,0.00052,0.99948,True,True,True
96.4641,0.0000,10.9580,-254.1585,0.02038,0.00000,0.00050,0.99950,True,True,True
96.4728,0.0000,10.9610,-254.1776,0.01933,0.00000,0.00048,0.99952,True,True,True
96.4813,0.0000,10.9639,-254.1970,0.01961,0.00000,0.00045,0.99955,True,True,True
96.4915,0.0000,10.9674,-254.2194,0.02265,0.00000,0.00043,0.99957,True,True,True
96.4999,0.0000,10.9703,-254.2384,0.01919,0.00000,0.00041,0.99959,True,True,True
96.5080,0.0000,10.9730,-254.2563,0.01811,0.00000,0.00039,0.99961,True,True,True
96.5162,0.0000,10.9758,-254.2747,0.01862,0.00000,0.00037,0.99963,True,True,True
96.5252,0.0000,10.9789,-254.2946,0.02018,0.00000,0.00035,0.99965,True,True,True
96.5337,0.0000,10.9818,-254.3136,0.01922,0.00000,0.00033,0.99967,True,True,True
96.5427,0.0000,10.9849,-254.3337,0.02035,0.00000,0.00031,0.99969,True,True,True
96.5516,0.0000,10.9878,-254.3530,0.01947,0.00000,0.00030,0.99970,True,True,True
96.5606,0.0000,10.9909,-254.3731,0.02039,0.00000,0.00028,0.99972,True,True,True
96.5690,0.0000,10.9938,-254.3921,0.01920,0.00000,0.00026,0.99974,True,True,True
96.5781,0.0000,10.9970,-254.4124,0.02052,0.00000,0.00024,0.99976,True,True,True
96.5873,0.0000,11.0001,-254.4326,0.02050,0.00000,0.00023,0.99977,True,True,True
96.5958,0.0000,11.0029,-254.4513,0.01885,0.00000,0.00021,0.99979,True,True,True
96.6042,0.0000,11.0058,-254.4703,0.01928,0.00000,0.00020,0.99980,True,True,True
96.6128,0.0000,11.0088,-254.4894,0.01931,0.00000,0.00018,0.99982,True,True,True
96.6215,0.0000,11.0117,-254.5088,0.01959,0.00000,0.00017,0.99983,True,True,True
96.6301,0.0000,11.0146,-254.5279,0.01934,0.00000,0.00016,0.99984,True,True,True
96.6386,0.0000,11.0175,-254.5469,0.01922,0.00000,0.00015,0.99985,True,True,True
96.6472,0.0000,11.0205,-254.5659,0.01925,0.00000,0.00013,0.99987,True,True,True
96.6558,0.0000,11.0233,-254.5849,0.01920,0.00000,0.00012,0.99988,True,True,True
96.6662,0.0000,11.0269,-254.6083,0.02366,0.00000,0.00011,0.99989,True,True,True
96.6746,0.0000,11.0298,-254.6269,0.01879,0.00000,0.00010,0.99990,True,True,True
96.6829,0.0000,11.0326,-254.6454,0.01872,0.00000,0.00009,0.99991,True,True,True
96.6912,0.0000,11.0354,-254.6639,0.01872,0.00000,0.00008,0.99992,True,True,True
96.6996,0.0000,11.0382,-254.6825,0.01880,0.00000,0.00007,0.99993,True,True,True
96.7080,0.0000,11.0411,-254.7013,0.01905,0.00000,0.00006,0.99994,True,True,True
96.7166,0.0000,11.0440,-254.7204,0.01931,0.00000,0.00006,0.99994,True,True,True
96.7258,0.0000,11.0471,-254.7406,0.02039,0.00000,0.00005,0.99995,True,True,True
96.7341,0.0000,11.0500,-254.7593,0.01900,0.00000,0.00004,0.99996,True,True,True
96.7430,0.0000,11.0530,-254.7790,0.01987,0.00000,0.00003,0.99997,True,True,True
96.7514,0.0000,11.0559,-254.7978,0.01903,0.00000,0.00003,0.99997,True,True,True
96.7605,0.0000,11.0589,-254.8179,0.02039,0.00000,0.00002,0.99998,True,True,True
96.7687,0.0000,11.0617,-254.8364,0.01863,0.00000,0.00002,0.99998,True,True,True
96.7785,0.0000,11.0649,-254.8573,0.02121,0.00000,0.00001,0.99999,True,True,True
96.7868,0.0000,11.0679,-254.8764,0.01928,0.00000,0.00001,0.99999,True,True,True
96.7956,0.0000,11.0708,-254.8960,0.01982,0.00000,0.00001,0.99999,True,True,True
96.8043,0.0000,11.0738,-254.9154,0.01965,0.00000,0.00001,0.99999,True,True,True
96.8129,0.0000,11.0767,-254.9343,0.01916,0.00000,0.00000,1.00000,True,True,True
96.8213,0.0000,11.0796,-254.9532,0.01909,0.00000,0.00000,1.00000,True,True,True
96.8298,0.0000,11.0825,-254.9722,0.01919,0.00000,0.00000,1.00000,True,True,True
96.8385,0.0000,11.0854,-254.9914,0.01943,0.00000,0.00000,1.00000,True,True,True
96.8472,0.0000,11.0883,-255.0105,0.01928,0.00000,0.00000,1.00000,True,True,True
96.8556,0.0000,11.0912,-255.0296,0.01932,0.00000,0.00000,1.00000,True,True,True
96.8664,0.0000,11.0949,-255.0536,0.02432,0.00000,0.00000,1.00000,True,True,True
96.8748,0.0000,11.0977,-255.0721,0.01869,0.00000,0.00000,1.00000,True,True,True
96.8831,0.0000,11.1005,-255.0904,0.01849,0.00000,0.00000,1.00000,True,True,True
96.8913,0.0000,11.1033,-255.1089,0.01880,0.00000,0.00000,1.00000,True,True,True
96.8996,0.0000,11.1061,-255.1274,0.01869,0.00000,0.00000,1.00000,True,True,True
96.9079,0.0000,11.1089,-255.1458,0.01861,0.00000,0.00000,1.00000,True,True,True
96.9162,0.0000,11.1117,-255.1643,0.01871,0.00000,0.00000,1.00000,True,True,True
96.9250,0.0000,11.1147,-255.1839,0.01980,0.00000,0.00000,1.00000,True,True,True
96.9334,0.0000,11.1175,-255.2025,0.01877,0.00000,0.00000,1.00000,True,True,True
96.9422,0.0000,11.1204,-255.2219,0.01963,0.00000,0.00000,1.00000,True,True,True
96.9507,0.0000,11.1234,-255.2410,0.01937,0.00000,0.00000,1.00000,True,True,True
96.9596,0.0000,11.1264,-255.2608,0.02000,0.00000,0.00000,1.00000,True,True,True
96.9682,0.0000,11.1292,-255.2796,0.01903,0.00000,0.00000,1.00000,True,True,True
96.9769,0.0000,11.1322,-255.2992,0.01979,0.00000,0.00000,1.00000,True,True,True
96.9853,0.0000,11.1351,-255.3180,0.01909,0.00000,0.00000,1.00000,True,True,True
96.9943,0.0000,11.1381,-255.3379,0.02005,0.00000,0.00000,1.00000,True,True,True
97.0026,0.0000,11.1409,-255.3561,0.01847,0.00000,0.00000,1.00000,True,True,True
97.0115,0.0000,11.1439,-255.3762,0.02034,0.00000,0.00000,1.00000,True,True,True
97.0204,0.0000,11.1469,-255.3959,0.01985,0.00000,0.00000,1.00000,True,True,True
97.0283,0.0000,11.1496,-255.4138,0.01814,0.00000,0.00000,1.00000,True,True,True
97.0366,0.0000,11.1524,-255.4323,0.01872,0.00000,0.00000,1.00000,True,True,True
97.0457,0.0000,11.1554,-255.4521,0.02002,0.00000,0.00000,1.00000,True,True,True
97.0541,0.0000,11.1583,-255.4709,0.01903,0.00000,0.00000,1.00000,True,True,True
97.0626,0.0000,11.1612,-255.4901,0.01942,0.00000,0.00000,1.00000,True,True,True
97.0711,0.0000,11.1641,-255.5089,0.01900,0.00000,0.00000,1.00000,True,True,True
97.0797,0.0000,11.1670,-255.5280,0.01931,0.00000,0.00000,1.00000,True,True,True
97.0881,0.0000,11.1698,-255.5468,0.01900,0.00000,0.00000,1.00000,True,True,True
97.0966,0.0000,11.1727,-255.5657,0.01917,0.00000,0.00000,1.00000,True,True,True
97.1051,0.0000,11.1755,-255.5843,0.01881,0.00000,0.00000,1.00000,True,True,True
97.1135,0.0000,11.1783,-255.6027,0.01858,0.00000,0.00000,1.00000,True,True,True
97.1217,0.0000,11.1809,-255.6201,0.01759,0.00000,0.00000,1.00000,True,True,True
97.1302,0.0000,11.1836,-255.6379,0.01801,0.00000,0.00000,1.00000,True,True,True
97.1391,0.0000,11.1862,-255.6552,0.01747,0.00000,0.00000,1.00000,True,True,True
97.1471,0.0000,11.1887,-255.6719,0.01696,0.00000,0.00000,1.00000,True,True,True
97.1556,0.0000,11.1912,-255.6882,0.01645,0.00000,0.00000,1.00000,True,True,True
97.1642,0.0000,11.1936,-255.7044,0.01637,0.00000,0.00000,1.00000,True,True,True
97.1729,0.0000,11.1960,-255.7203,0.01607,0.00000,0.00000,1.00000,True,True,True
97.1811,0.0000,11.1984,-255.7356,0.01554,0.00000,0.00000,1.00000,True,True,True
97.1899,0.0000,11.2007,-255.7507,0.01523,0.00000,0.00000,1.00000,True,True,True
97.1998,0.0000,11.2033,-255.7679,0.01745,0.00000,0.00000,1.00000,True,True,True
97.2081,0.0000,11.2054,-255.7818,0.01404,0.00000,0.00000,1.00000,True,True,True
97.2163,0.0000,11.2074,-255.7951,0.01340,0.00000,0.00000,1.00000,True,True,True
97.2245,0.0000,11.2094,-255.8082,0.01332,0.00000,0.00000,1.00000,True,True,True
97.2329,0.0000,11.2113,-255.8211,0.01298,0.00000,0.00000,1.00000,True,True,True
97.2414,0.0000,11.2132,-255.8336,0.01272,0.00000,0.00000,1.00000,True,True,True
97.2497,0.0000,11.2150,-255.8457,0.01224,0.00000,0.00000,1.00000,True,True,True
97.2588,0.0000,11.2169,-255.8583,0.01267,0.00000,0.00000,1.00000,True,True,True
97.2670,0.0000,11.2187,-255.8697,0.01153,0.00000,0.00000,1.00000,True,True,True
97.2760,0.0000,11.2204,-255.8815,0.01191,0.00000,0.00000,1.00000,True,True,True
97.2843,0.0000,11.2220,-255.8920,0.01068,0.00000,0.00000,1.00000,True,True,True
97.2933,0.0000,11.2237,-255.9031,0.01125,0.00000,0.00000,1.00000,True,True,True
97.3017,0.0000,11.2252,-255.9131,0.01003,0.00000,0.00000,1.00000,True,True,True
97.3107,0.0000,11.2268,-255.9235,0.01060,0.00000,0.00000,1.00000,True,True,True
97.3189,0.0000,11.2282,-255.9327,0.00923,0.00000,0.00000,1.00000,True,True,True
97.3279,0.0000,11.2297,-255.9424,0.00988,0.00000,0.00000,1.00000,True,True,True
97.3368,0.0000,11.2311,-255.9517,0.00934,0.00000,0.00000,1.00000,True,True,True
97.3447,0.0000,11.2323,-255.9596,0.00806,0.00000,0.00000,1.00000,True,True,True
97.3531,0.0000,11.2335,-255.9680,0.00846,0.00000,0.00000,1.00000,True,True,True
97.3619,0.0000,11.2348,-255.9764,0.00852,0.00000,0.00000,1.00000,True,True,True
97.3703,0.0000,11.2348,-255.9764,0.00000,0.00000,0.00000,1.00000,True,True,True
97.3972,0.0000,11.2347,-255.9759,0.00052,0.00000,0.00000,1.00000,True,True,True
97.4055,0.0000,11.2346,-255.9749,0.00105,0.00000,0.00000,1.00000,True,True,True
97.4138,0.0000,11.2343,-255.9733,0.00157,0.00000,0.00000,1.00000,True,True,True
97.4234,0.0000,11.2340,-255.9709,0.00247,0.00000,0.00000,1.00000,True,True,True
97.4336,0.0000,11.2334,-255.9674,0.00346,0.00000,0.00000,1.00000,True,True,True
97.4418,0.0000,11.2330,-255.9642,0.00332,0.00000,0.00000,1.00000,True,True,True
97.4502,0.0000,11.2324,-255.9603,0.00387,0.00000,0.00000,1.00000,True,True,True
97.4588,0.0000,11.2317,-255.9559,0.00449,0.00000,0.00000,1.00000,True,True,True
97.4675,0.0000,11.2309,-255.9507,0.00523,0.00000,0.00000,1.00000,True,True,True
97.4767,0.0000,11.2300,-255.9448,0.00597,0.00000,0.00000,1.00000,True,True,True
97.4854,0.0000,11.2292,-255.9393,0.00562,0.00000,0.00000,1.00000,True,True,True
97.4945,0.0000,11.2283,-255.9334,0.00591,0.00000,0.00000,1.00000,True,True,True
97.5032,0.0000,11.2275,-255.9278,0.00565,0.00000,0.00000,1.00000,True,True,True
97.5124,0.0000,11.2266,-255.9220,0.00593,0.00000,0.00000,1.00000,True,True,True
97.5212,0.0000,11.2257,-255.9163,0.00573,0.00000,0.00000,1.00000,True,True,True
97.5300,0.0000,11.2249,-255.9107,0.00568,0.00000,0.00000,1.00000,True,True,True
97.5387,0.0000,11.2240,-255.9051,0.00565,0.00000,0.00000,1.00000,True,True,True
97.5476,0.0000,11.2232,-255.8994,0.00577,0.00000,0.00000,1.00000,True,True,True
97.5568,0.0000,11.2223,-255.8938,0.00569,0.00000,0.00000,1.00000,True,True,True
97.5670,0.0000,11.2213,-255.8871,0.00676,0.00000,0.00000,1.00000,True,True,True
97.5751,0.0000,11.2205,-255.8818,0.00537,0.00000,0.00000,1.00000,True,True,True
97.5836,0.0000,11.2197,-255.8764,0.00542,0.00000,0.00000,1.00000,True,True,True
97.5928,0.0000,11.2187,-255.8698,0.00665,0.00000,0.00000,1.00000,True,True,True
97.6015,0.0000,11.2177,-255.8631,0.00684,0.00000,0.00000,1.00000,True,True,True
97.6110,0.0000,11.2165,-255.8551,0.00807,0.00000,0.00000,1.00000,True,True,True
97.6194,0.0000,11.2153,-255.8475,0.00773,0.00000,0.00000,1.00000,True,True,True
97.6286,0.0000,11.2139,-255.8385,0.00909,0.00000,0.00000,1.00000,True,True,True
97.6372,0.0000,11.2126,-255.8295,0.00907,0.00000,0.00000,1.00000,True,True,True
97.6468,0.0000,11.2110,-255.8189,0.01068,0.00000,0.00000,1.00000,True,True,True
97.6572,0.0000,11.2093,-255.8076,0.01147,0.00000,0.00000,1.00000,True,True,True
97.6670,0.0000,11.2072,-255.7942,0.01360,0.00000,0.00000,1.00000,True,True,True
97.6752,0.0000,11.2056,-255.7834,0.01086,0.00000,0.00000,1.00000,True,True,True
97.6835,0.0000,11.2039,-255.7719,0.01170,0.00000,0.00000,1.00000,True,True,True
97.6925,0.0000,11.2019,-255.7589,0.01309,0.00000,0.00000,1.00000,True,True,True
97.7013,0.0000,11.1999,-255.7456,0.01350,0.00000,0.00000,1.00000,True,True,True
97.7104,0.0000,11.1977,-255.7310,0.01469,0.00000,0.00000,1.00000,True,True,True
97.7190,0.0000,11.1955,-255.7168,0.01443,0.00000,0.00000,1.00000,True,True,True
97.7287,0.0000,11.1931,-255.7010,0.01593,0.00000,0.00000,1.00000,True,True,True
97.7372,0.0000,11.1907,-255.6849,0.01630,0.00000,0.00000,1.00000,True,True,True
97.7471,0.0000,11.1880,-255.6673,0.01776,0.00000,0.00000,1.00000,True,True,True
97.7556,0.0000,11.1855,-255.6502,0.01733,0.00000,0.00000,1.00000,True,True,True
97.7651,0.0000,11.1828,-255.6324,0.01798,0.00000,0.00000,1.00000,True,True,True
97.7739,0.0000,11.1799,-255.6135,0.01911,0.00000,0.00000,1.00000,True,True,True
97.7837,0.0000,11.1767,-255.5924,0.02142,0.00000,0.00000,1.00000,True,True,True
97.7920,0.0000,11.1739,-255.5742,0.01841,0.00000,0.00000,1.00000,True,True,True
97.8005,0.0000,11.1711,-255.5553,0.01911,0.00000,0.00000,1.00000,True,True,True
97.8104,0.0000,11.1678,-255.5332,0.02228,0.00000,0.00000,1.00000,True,True,True
97.8191,0.0000,11.1645,-255.5115,0.02199,0.00000,0.00000,1.00000,True,True,True
97.8285,0.0000,11.1610,-255.4886,0.02317,0.00000,0.00000,1.00000,True,True,True
97.8373,0.0000,11.1575,-255.4659,0.02300,0.00000,0.00000,1.00000,True,True,True
97.8470,0.0000,11.1538,-255.4416,0.02452,0.00000,0.00000,1.00000,True,True,True
97.8557,0.0000,11.1502,-255.4177,0.02415,0.00000,0.00000,1.00000,True,True,True
97.8645,0.0000,11.1465,-255.3934,0.02462,0.00000,0.00000,1.00000,True,True,True
97.8733,0.0000,11.1429,-255.3694,0.02425,0.00000,0.00000,1.00000,True,True,True
97.8839,0.0000,11.1382,-255.3387,0.03104,0.00000,0.00000,1.00000,True,True,True
97.8923,0.0000,11.1345,-255.3141,0.02494,0.00000,0.00000,1.00000,True,True,True
97.9004,0.0000,11.1307,-255.2893,0.02503,0.00000,0.00000,1.00000,True,True,True
97.9087,0.0000,11.1269,-255.2640,0.02559,0.00000,0.00000,1.00000,True,True,True
97.9170,0.0000,11.1229,-255.2383,0.02604,0.00000,0.00000,1.00000,True,True,True
97.9259,0.0000,11.1187,-255.2101,0.02849,0.00000,0.00000,1.00000,True,True,True
97.9344,0.0000,11.1145,-255.1826,0.02784,0.00000,0.00000,1.00000,True,True,True
97.9435,0.0000,11.1099,-255.1527,0.03025,0.00000,0.00000,1.00000,True,True,True
97.9519,0.0000,11.1056,-255.1239,0.02915,0.00000,0.00000,1.00000,True,True,True
97.9612,0.0000,11.1007,-255.0918,0.03247,0.00000,0.00000,1.00000,True,True,True
97.9697,0.0000,11.0961,-255.0616,0.03047,0.00000,0.00000,1.00000,True,True,True
97.9789,0.0000,11.0911,-255.0290,0.03300,0.00000,0.00000,1.00000,True,True,True
97.9874,0.0000,11.0865,-254.9983,0.03110,0.00000,0.00000,1.00000,True,True,True
97.9964,0.0000,11.0813,-254.9647,0.03399,0.00000,0.00000,1.00000,True,True,True
98.0057,0.0000,11.0761,-254.9307,0.03433,0.00000,0.00000,1.00000,True,True,True
98.0140,0.0000,11.0712,-254.8985,0.03258,0.00000,0.00001,0.99999,True,True,True
98.0223,0.0000,11.0661,-254.8652,0.03373,0.00000,0.00001,0.99999,True,True,True
98.0308,0.0000,11.0610,-254.8314,0.03414,0.00000,0.00002,0.99998,True,True,True
98.0396,0.0000,11.0556,-254.7964,0.03546,0.00000,0.00003,0.99997,True,True,True
98.0487,0.0000,11.0500,-254.7597,0.03711,0.00000,0.00004,0.99996,True,True,True
98.0574,0.0000,11.0444,-254.7228,0.03729,0.00000,0.00005,0.99995,True,True,True
98.0676,0.0000,11.0379,-254.6802,0.04314,0.00000,0.00007,0.99993,True,True,True
98.0759,0.0000,11.0324,-254.6443,0.03627,0.00000,0.00009,0.99991,True,True,True
98.0841,0.0000,11.0269,-254.6083,0.03647,0.00000,0.00011,0.99989,True,True,True
98.0923,0.0000,11.0214,-254.5720,0.03666,0.00000,0.00013,0.99987,True,True,True
98.1007,0.0000,11.0157,-254.5347,0.03777,0.00000,0.00015,0.99985,True,True,True
98.1098,0.0000,11.0094,-254.4933,0.04191,0.00000,0.00018,0.99982,True,True,True
98.1188,0.0000,11.0030,-254.4516,0.04210,0.00000,0.00021,0.99979,True,True,True
98.1270,0.0000,10.9970,-254.4128,0.03926,0.00000,0.00024,0.99976,True,True,True
98.1355,0.0000,10.9909,-254.3727,0.04062,0.00000,0.00028,0.99972,True,True,True
98.1448,0.0000,10.9840,-254.3281,0.04509,0.00000,0.00032,0.99968,True,True,True
98.1532,0.0000,10.9778,-254.2872,0.04139,0.00000,0.00036,0.99964,True,True,True
98.1627,0.0000,10.9707,-254.2412,0.04659,0.00000,0.00041,0.99959,True,True,True
98.1709,0.0000,10.9642,-254.1989,0.04278,0.00000,0.00045,0.99955,True,True,True
98.1801,0.0000,10.9572,-254.1532,0.04620,0.00000,0.00050,0.99950,True,True,True
98.1888,0.0000,10.9503,-254.1082,0.04554,0.00000,0.00056,0.99944,True,True,True
98.1974,0.0000,10.9434,-254.0630,0.04568,0.00000,0.00062,0.99938,True,True,True
98.2059,0.0000,10.9366,-254.0187,0.04483,0.00000,0.00068,0.99932,True,True,True
98.2153,0.0000,10.9291,-253.9702,0.04909,0.00000,0.00075,0.99925,True,True,True
98.2232,0.0000,10.9223,-253.9259,0.04482,0.00000,0.00081,0.99919,True,True,True
98.2324,0.0000,10.9151,-253.8788,0.04763,0.00000,0.00088,0.99912,True,True,True
98.2409,0.0000,10.9078,-253.8317,0.04767,0.00000,0.00096,0.99904,True,True,True
98.2510,0.0000,10.8995,-253.7777,0.05464,0.00000,0.00105,0.99895,True,True,True
98.2592,0.0000,10.8928,-253.7339,0.04431,0.00000,0.00112,0.99888,True,True,True
98.2676,0.0000,10.8859,-253.6891,0.04531,0.00000,0.00120,0.99880,True,True,True
98.2766,0.0000,10.8787,-253.6426,0.04712,0.00000,0.00129,0.99871,True,True,True
98.2850,0.0000,10.8716,-253.5964,0.04672,0.00000,0.00138,0.99862,True,True,True
98.2940,0.0000,10.8641,-253.5481,0.04883,0.00000,0.00147,0.99853,True,True,True
98.3026,0.0000,10.8572,-253.5032,0.04551,0.00000,0.00157,0.99843,True,True,True
98.3116,0.0000,10.8497,-253.4543,0.04942,0.00000,0.00167,0.99833,True,True,True
98.3204,0.0000,10.8426,-253.4087,0.04618,0.00000,0.00177,0.99823,True,True,True
98.3292,0.0000,10.8351,-253.3602,0.04908,0.00000,0.00188,0.99812,True,True,True
98.3383,0.0000,10.8277,-253.3119,0.04882,0.00000,0.00199,0.99801,True,True,True
98.3470,0.0000,10.8206,-253.2663,0.04618,0.00000,0.00210,0.99790,True,True,True
98.3553,0.0000,10.8137,-253.2214,0.04542,0.00000,0.00221,0.99779,True,True,True
98.3640,0.0000,10.8064,-253.1745,0.04749,0.00000,0.00232,0.99768,True,True,True
98.3725,0.0000,10.7994,-253.1293,0.04570,0.00000,0.00244,0.99756,True,True,True
98.3813,0.0000,10.7922,-253.0825,0.04737,0.00000,0.00256,0.99744,True,True,True
98.3901,0.0000,10.7851,-253.0363,0.04672,0.00000,0.00268,0.99732,True,True,True
98.3986,0.0000,10.7779,-252.9899,0.04691,0.00000,0.00281,0.99719,True,True,True
98.4075,0.0000,10.7706,-252.9428,0.04773,0.00000,0.00294,0.99706,True,True,True
98.4178,0.0000,10.7621,-252.8880,0.05545,0.00000,0.00310,0.99690,True,True,True
98.4259,0.0000,10.7553,-252.8441,0.04444,0.00000,0.00323,0.99677,True,True,True
98.4342,0.0000,10.7484,-252.7999,0.04472,0.00000,0.00336,0.99664,True,True,True
98.4427,0.0000,10.7414,-252.7549,0.04547,0.00000,0.00350,0.99650,True,True,True
98.4518,0.0000,10.7339,-252.7066,0.04890,0.00000,0.00365,0.99635,True,True,True
